method,function,dims,max_fes,runs,mean_error,std_error,median_error,iqr_error,best_error,worst_error
IWOA_Strict[no_crossover],F102022,20,200000,30,1922.0913482537283,960.0332341533277,1863.433398136889,1404.007984236266,67.33979176127332,4107.557610454188
IWOA_Strict[no_crossover],F112022,20,200000,30,76.50902250691836,283.96641836837307,19.769864104303224,31.283852868636814,0.00011117058784293476,1556.1607573017245
IWOA_Strict[no_crossover],F12022,20,200000,30,2.864228512559445e-06,2.9021304249019173e-06,1.994606634525553e-06,3.3221451474219066e-06,1.7714199884721893e-07,1.2852903182647424e-05
IWOA_Strict[no_crossover],F122022,20,200000,30,354.6263129418867,70.58849047387315,345.5321944415175,90.16302567443188,242.10005597344752,526.1070623919609
IWOA_Strict[no_crossover],F22022,20,200000,30,34.34146887254088,23.358661792512816,49.084478984724825,42.289277656932825,0.11465244535850161,71.18524525029613
IWOA_Strict[no_crossover],F32022,20,200000,30,0.0,0.0,0.0,0.0,0.0,0.0
IWOA_Strict[no_crossover],F42022,20,200000,30,117.00000000000121,23.08455223139889,115.0,25.0,78.0,170.0
IWOA_Strict[no_crossover],F52022,20,200000,30,2.0619109976912116,0.6034992598200992,1.9515884515412267,0.8191197881852759,1.087704549888258,3.8243112922820046
IWOA_Strict[no_crossover],F62022,20,200000,30,36039.98240823402,12305.268776811095,39677.62453992812,21036.67336711425,15299.549433107924,55012.14131044276
IWOA_Strict[no_crossover],F72022,20,200000,30,94.09565325050087,36.13997939182192,102.8449966764706,46.47705299070162,2.9076613267025095,140.81103407738692
IWOA_Strict[no_crossover],F82022,20,200000,30,82.71170077732535,52.70990010058983,65.44850175361285,51.24063247309607,28.870718539267273,253.15685732320117
IWOA_Strict[no_crossover],F92022,20,200000,30,335.6471487146451,0.012459742384773702,335.6393354054369,0.0239529878635949,335.63877056172305,335.6671936496309
IWOA_Strict[no_init],F102022,20,200000,30,1504.7433231620948,792.9498378599003,1584.0000194583167,1225.377448759379,210.21258342719102,3018.245730992432
IWOA_Strict[no_init],F112022,20,200000,30,4.5341051895222035,12.162939639346398,0.00024273872759295045,0.00026713399597610987,6.406983584383852e-05,42.64906346895259
IWOA_Strict[no_init],F12022,20,200000,30,7.451982583006611e-07,8.859746556505988e-07,3.9468949353249627e-07,8.687859036626833e-07,0.0,3.082261969211686e-06
IWOA_Strict[no_init],F122022,20,200000,30,300.31399940999074,48.49696690684921,304.97222040531483,63.48764675404391,221.21626220086728,431.1847346377017
IWOA_Strict[no_init],F22022,20,200000,30,42.11588724413612,20.77724680854457,49.08447898774574,16.148425293119956,0.08129069661447375,72.89792105695187
IWOA_Strict[no_init],F32022,20,200000,30,0.0,0.0,0.0,0.0,0.0,0.0
IWOA_Strict[no_init],F42022,20,200000,30,128.20000000000073,26.435869049715727,127.0,43.0,78.00000000002171,168.0
IWOA_Strict[no_init],F52022,20,200000,30,1.88072183453343,0.6311533065849182,1.6763209346707413,0.8845952895048868,0.9981762894182111,3.6345709992951925
IWOA_Strict[no_init],F62022,20,200000,30,18336.605593892695,9961.824488357863,17831.775089194096,13654.793477521383,1860.0489062286138,41004.67872849143
IWOA_Strict[no_init],F72022,20,200000,30,114.10349190607965,35.89615963166506,129.0527900174826,20.189264185791046,22.456402869090198,140.19704650125482
IWOA_Strict[no_init],F82022,20,200000,30,31.665395427102066,19.168802125623614,26.867612885022254,5.5458212513260605,21.725704070862776,127.23603845179196
IWOA_Strict[no_init],F92022,20,200000,30,324.45581251082587,61.279855542112706,335.638813853521,0.000511979576685917,0.00034507730833865935,335.66708738332636
IWOA_Strict[no_levy],F102022,20,200000,30,1871.9835054630757,1070.1780578760465,1847.0398511398594,1390.8127424836557,71.85871995353,4332.775469769849
IWOA_Strict[no_levy],F112022,20,200000,30,99.29922506861935,356.3132123719703,0.00037925608444311365,14.637025427376216,3.4741905892587965e-05,1501.7372146436137
IWOA_Strict[no_levy],F12022,20,200000,30,1.5211380533249515e-06,2.95393382870371e-06,5.389108821418631e-07,1.297968424296414e-06,3.935554104828043e-08,1.5572386928397464e-05
IWOA_Strict[no_levy],F122022,20,200000,30,296.4422047226028,37.526884308536204,301.49684049623056,60.17169553136489,226.59273049014428,358.3421491831191
IWOA_Strict[no_levy],F22022,20,200000,30,33.54420327700226,25.49938041602876,44.89546961572469,43.79977784070344,0.017924836208976558,73.63464195775566
IWOA_Strict[no_levy],F32022,20,200000,30,0.0,0.0,0.0,0.0,0.0,0.0
IWOA_Strict[no_levy],F42022,20,200000,30,128.8666666666673,34.86524139413419,118.0000000000046,60.875,56.0,188.5
IWOA_Strict[no_levy],F52022,20,200000,30,1.9126536860374397,0.5184391462079084,1.8106133123343966,0.6109984575435021,0.9981762885358876,3.0840571185746057
IWOA_Strict[no_levy],F62022,20,200000,30,16206.298154517359,6826.762633905104,16372.297437612046,7808.251492058393,4788.626374293309,32351.477441790455
IWOA_Strict[no_levy],F72022,20,200000,30,104.79520219024565,35.08877228826311,116.01505018360501,19.645822937398236,28.971836983588673,140.43141796709233
IWOA_Strict[no_levy],F82022,20,200000,30,46.92653899190427,51.502370643524095,31.008517399927314,12.594013957184416,23.77064941789422,291.2883733382305
IWOA_Strict[no_levy],F92022,20,200000,30,324.4594756298359,61.28058455790251,335.63885624193585,0.028243080713764357,0.00015076015779413865,335.6672537669815
IWOA_Strict[no_lpsr],F102022,20,200000,30,1721.332405742565,877.6443949001183,1602.1374363328111,1081.8123378575342,148.58251382085837,3367.6894412088172
IWOA_Strict[no_lpsr],F112022,20,200000,30,45.39399061585653,215.98291818496858,0.000616264649806908,14.107089781150307,5.750897889811313e-05,1187.5198651954188
IWOA_Strict[no_lpsr],F12022,20,200000,30,5.006177091596934e-06,5.480059055963405e-06,3.569738026953928e-06,3.202034264404574e-06,5.553755499931867e-08,2.40455091216063e-05
IWOA_Strict[no_lpsr],F122022,20,200000,30,280.77216450443495,47.27630879027824,281.62030336698695,67.3907106330322,221.5630376088875,407.5584808173335
IWOA_Strict[no_lpsr],F22022,20,200000,30,47.85682741384367,21.706674643472617,49.084479434022086,25.656983810802913,2.556377314556073,76.05927902514748
IWOA_Strict[no_lpsr],F32022,20,200000,30,0.0,0.0,0.0,0.0,0.0,0.0
IWOA_Strict[no_lpsr],F42022,20,200000,30,125.95000000007785,31.98069191202993,130.0000000000092,48.500000000013415,66.00000000000023,198.0
IWOA_Strict[no_lpsr],F52022,20,200000,30,2.0194448385639587,0.5723348007959412,2.0858808645381828,0.8862660318544044,1.1772327991228622,3.08405720486644
IWOA_Strict[no_lpsr],F62022,20,200000,30,21072.048552623095,8267.825981055114,18633.570396755873,11393.071465889514,11712.960275238594,43078.87194764816
IWOA_Strict[no_lpsr],F72022,20,200000,30,108.24810110203053,44.69670658331593,131.85770248037852,16.721405042830156,22.678718106070164,142.28095270837161
IWOA_Strict[no_lpsr],F82022,20,200000,30,33.26021356926308,9.230038807507501,30.226389911179695,6.863931991043728,23.412984532204973,64.30837342017912
IWOA_Strict[no_lpsr],F92022,20,200000,30,336.0781211697486,1.2296894468475592,335.66833277166734,0.04658868371859626,335.63916311065486,340.823737943123
IWOA_Strict[no_nelder_mead],F102022,20,200000,30,1737.9187449275735,959.8107996000608,1757.1923697211782,1004.6084001834847,120.5378826396759,4140.301799530153
IWOA_Strict[no_nelder_mead],F112022,20,200000,30,92.878243611785,335.221306604731,0.00030844041884847684,18.486908567060254,4.775153820446576e-05,1498.5596280716272
IWOA_Strict[no_nelder_mead],F12022,20,200000,30,3.1235622069895424e-06,5.133321389760303e-06,7.798976184858475e-07,2.4540908469816713e-06,8.970323506218847e-08,1.9318491752073896e-05
IWOA_Strict[no_nelder_mead],F122022,20,200000,30,287.03436261820207,39.39681362746003,273.6250515727181,52.38920068876405,233.97047144688395,395.8516465272987
IWOA_Strict[no_nelder_mead],F22022,20,200000,30,54.783409695768675,11.864256854208506,49.10826271526582,20.286666234165708,28.984292217928044,74.87970089925909
IWOA_Strict[no_nelder_mead],F32022,20,200000,30,0.0,0.0,0.0,0.0,0.0,0.0
IWOA_Strict[no_nelder_mead],F42022,20,200000,30,125.26666666666746,26.08994169160226,129.0,32.0,82.0,202.0
IWOA_Strict[no_nelder_mead],F52022,20,200000,30,1.9040450167611311,0.7170026842655143,1.769195819372328,1.0429421444270872,0.6333808499127827,3.1736500353283645
IWOA_Strict[no_nelder_mead],F62022,20,200000,30,17093.915978809335,8693.953495131182,15882.841556259456,14026.467919857143,4354.462263809927,38346.366737770855
IWOA_Strict[no_nelder_mead],F72022,20,200000,30,103.14869470225813,41.568547295863176,125.90507100869866,72.11840246953648,24.493446823933027,138.161039305415
IWOA_Strict[no_nelder_mead],F82022,20,200000,30,35.014091365185685,20.67811103467085,29.340987200289646,9.434377983403465,22.417563334418446,138.71146593330468
IWOA_Strict[no_nelder_mead],F92022,20,200000,30,325.03786612876587,61.39656918449459,335.821180804895,0.40848407978273826,0.0010992246511705162,338.8414015336775
IWOA_Strict[no_qr],F102022,20,200000,30,1723.857198409257,1067.711080773384,1691.3131828373048,1623.2141690116223,13.1213092507478,4105.871398230777
IWOA_Strict[no_qr],F112022,20,200000,30,34.79686643389071,105.44948710642868,19.408007979221793,29.197712782409326,5.161834451428149e-05,587.9555394166596
IWOA_Strict[no_qr],F12022,20,200000,30,2.2111864079003377e-07,1.718742941184498e-07,1.7147104358627985e-07,2.1900437729982514e-07,0.0,6.152352511890058e-07
IWOA_Strict[no_qr],F122022,20,200000,30,290.04783041081646,40.16674923560662,276.4276754833036,41.701194251279276,246.24926544072105,404.4533066475169
IWOA_Strict[no_qr],F22022,20,200000,30,31.274316858996098,22.408841461181698,44.89546934435501,47.65471770314116,6.716483062518819e-05,49.08447901029086
IWOA_Strict[no_qr],F32022,20,200000,30,0.0,0.0,0.0,0.0,0.0,0.0
IWOA_Strict[no_qr],F42022,20,200000,30,173.11666666666667,54.363825975667346,163.25,55.5,80.0,306.0
IWOA_Strict[no_qr],F52022,20,200000,30,2.0546625665963045,0.8237157321215245,2.163176732472323,1.182244861734631,0.3581130018849308,3.7240992456833055
IWOA_Strict[no_qr],F62022,20,200000,30,16095.574168703635,9430.095116530683,13716.16024295226,16354.67464883202,4806.6970032343215,36840.0305276583
IWOA_Strict[no_qr],F72022,20,200000,30,95.19810829100079,49.14087947924242,126.79849473928425,101.6920771502447,24.736036020628717,140.99904741491582
IWOA_Strict[no_qr],F82022,20,200000,30,66.01880186105113,55.79323707561387,25.74622652026892,115.477249291318,21.469478146304482,142.66451488479515
IWOA_Strict[no_qr],F92022,20,200000,30,335.6387702717221,9.017103351305727e-11,335.63877027169383,8.924416761146858e-11,335.6387702716138,335.6387702719694
IWOA_Strict[no_restart],F102022,20,200000,30,1917.085927953104,930.805036353468,2008.2727892754965,1267.8119855036668,264.95643840158436,3920.2412648914715
IWOA_Strict[no_restart],F112022,20,200000,30,31.17468824141406,50.48081651024975,20.582165449382046,33.220234079753595,1.1832778000098187e-05,268.80473352839863
IWOA_Strict[no_restart],F12022,20,200000,30,4.525076970670246e-06,1.6174947859551022e-05,6.227560334082227e-08,7.79765613856398e-07,0.0,7.789138777525295e-05
IWOA_Strict[no_restart],F122022,20,200000,30,361.0162316564289,88.20516130111716,341.33471328933865,99.85863166678143,217.18393104629922,629.2106362472568
IWOA_Strict[no_restart],F22022,20,200000,30,46.37447376928299,18.325899081806586,49.084479004136654,4.188968705674611,0.7946847918741469,72.1155430842357
IWOA_Strict[no_restart],F32022,20,200000,30,0.0,0.0,0.0,0.0,0.0,0.0
IWOA_Strict[no_restart],F42022,20,200000,30,118.53333333333335,25.183099605630893,120.0,41.49999999999997,80.0,160.00000000000023
IWOA_Strict[no_restart],F52022,20,200000,30,2.258326728243992,0.9628553149842519,2.085880845762233,1.2717730989709821,0.9981762895904467,4.454059493340196
IWOA_Strict[no_restart],F62022,20,200000,30,16662.90781763655,6962.538297206429,15425.970489697256,10024.274228856784,5776.493824230772,32337.130205825284
IWOA_Strict[no_restart],F72022,20,200000,30,93.90581243594276,44.538058386491414,112.14877020289032,91.80623487594238,22.15237262933192,141.89815733971022
IWOA_Strict[no_restart],F82022,20,200000,30,38.50166656862519,24.60380399273572,31.30073671045261,7.501086606643412,23.032831206717674,140.92980123306643
IWOA_Strict[no_restart],F92022,20,200000,30,335.65956681524574,0.044448917366145715,335.6401358237065,0.028122653223817906,335.63877038031205,335.875385394148
WOA,F102022,20,200000,30,784.5242702772099,628.0061580922002,656.2271773131815,693.1828546927234,11.219967388945406,2529.8742813809
WOA,F112022,20,200000,30,509.2257067732459,757.1929146801147,101.30365895406703,410.50005961891463,20.72275233018263,3019.648791609201
WOA,F12022,20,200000,30,1876.1122580823367,1238.077153647122,1775.8539701935656,1001.9910399058122,289.8200491571065,5790.157854368399
WOA,F122022,20,200000,30,499.8534222081787,176.11089041264768,448.2624711744111,122.43826180585961,318.89767513971356,1063.8930098951387
WOA,F22022,20,200000,30,217.99139056698942,63.91975360776572,218.5598766428164,80.79869028102664,92.05115760974746,334.7759121705237
WOA,F32022,20,200000,30,0.04208172621161642,0.030672541483572773,0.03385542221491278,0.029340452564696307,0.008426438489664179,0.13257760143596897
WOA,F42022,20,200000,30,240.12745152675095,41.01227523126893,238.82269568930406,38.30535425152436,172.69483244782145,336.2994378439164
WOA,F52022,20,200000,30,6.082904682856769,3.390265742552858,5.048957279965634,4.682479753628172,2.309818503707561,15.429727303550976
WOA,F62022,20,200000,30,3899438.2802593764,6260928.4335361235,1705422.7349987952,3762761.426518192,157723.24144107947,29504698.813107133
WOA,F72022,20,200000,30,779.0641325207732,553.9781717882674,629.1040490178607,595.9998914674154,38.46765630906907,2436.640897001809
WOA,F82022,20,200000,30,3420.510838868662,1910.163576999078,2923.58753162551,1990.0569956481427,999.8562188710075,11196.350767176216
WOA,F92022,20,200000,30,578.453511898336,237.73144662608942,530.4595789462394,149.82670431108124,390.33106553823063,1592.6243176585872
