method,function,dims,max_fes,runs,mean_error,std_error,median_error,iqr_error,best_error,worst_error
IWOA_Strict[no_init],F42022,10,100000,30,29.6,8.588685419863701,28.0,10.0,14.0,54.0
IWOA_Strict[no_init],F52022,10,100000,30,0.11772327884311078,0.22517093171028826,0.0,0.08952825041649248,0.0,0.9086480371815924
IWOA_Strict[no_init],F62022,10,100000,30,0.37860630366507547,0.1993157590639184,0.37865101232523557,0.19982714138558322,0.11893921692194453,1.2393112791867225
IWOA_Strict[no_init],F72022,10,100000,30,23.614807139297373,2.868742469139957,22.486434948897113,3.479962491522258,20.498911140707378,29.45459998862134
IWOA_Strict[no_init],F82022,10,100000,30,20.416152840662228,3.8232267127140407,20.759652639399974,1.0287870251581808,0.9326220249067774,24.571325559261822
IWOA_Strict[no_init],F92022,10,100000,30,143.6377397701187,178.92697152241044,8.502501714247046e-06,359.0943439793457,5.8638761402107775e-08,359.09434499801864
IWOA_Strict[no_levy],F102022,10,100000,30,944.8045819804601,528.1126077775477,966.3440311359225,684.6055191258731,81.47689503002812,2120.850581940724
IWOA_Strict[no_levy],F112022,10,100000,30,2.2411290046875364e-06,2.0013896049114786e-06,1.9756159872486023e-06,2.2234996777115157e-06,0.0,1.0169426786887925e-05
IWOA_Strict[no_levy],F12022,10,100000,30,0.0,0.0,0.0,0.0,0.0,0.0
IWOA_Strict[no_levy],F122022,10,100000,30,151.90818366998747,26.564819833626363,159.40436290935236,10.655958991819944,21.427986449778928,172.25012656008585
IWOA_Strict[no_levy],F22022,10,100000,30,5.667396750256476,12.856840914186597,3.98657911235199,8.916101927781312,0.0,70.78108381405565
IWOA_Strict[no_levy],F32022,10,100000,30,0.0,0.0,0.0,0.0,0.0,0.0
IWOA_Strict[no_levy],F42022,10,100000,30,27.666666666666668,9.556847457887633,26.0,14.0,14.0,50.0
IWOA_Strict[no_levy],F52022,10,100000,30,0.1569643717908472,0.21701673927276413,0.04476412520824624,0.3855071391513718,0.0,0.6333805194237812
IWOA_Strict[no_levy],F62022,10,100000,30,0.3960653416862518,0.2567170461539726,0.35280892412572484,0.14114750191527037,0.09510157150134546,1.2778070248962194
IWOA_Strict[no_levy],F72022,10,100000,30,23.11902861361767,2.484337658932507,21.990834721026204,3.356497501291699,20.000074728849086,29.949098397663192
IWOA_Strict[no_levy],F82022,10,100000,30,20.71684976443765,3.917136210953763,21.237508412341413,1.1619506740306633,0.443747041063034,23.540152198966553
IWOA_Strict[no_levy],F92022,10,100000,30,155.6075516936815,180.9860373741782,6.557508640980814e-06,359.0943419174499,4.1819021134870127e-07,359.09434539085896
IWOA_Strict[no_lpsr],F102022,10,100000,30,1120.4189412838798,758.8210282329112,1192.2926028313489,926.2252843808416,10.357389813133523,3090.0196921275824
IWOA_Strict[no_lpsr],F112022,10,100000,30,6.742504547219142e-06,3.5725792758519286e-06,6.634364808633109e-06,3.5848596553478274e-06,2.1963342078379355e-07,1.767114099493483e-05
IWOA_Strict[no_lpsr],F12022,10,100000,30,0.0,0.0,0.0,0.0,0.0,0.0
IWOA_Strict[no_lpsr],F122022,10,100000,30,154.2162166255001,14.815132021091962,159.1244685093618,12.996085726901356,107.1248321709586,182.96676610355917
IWOA_Strict[no_lpsr],F22022,10,100000,30,6.8722779841392425,12.67878483588928,4.085517439648214,8.913853716465965,0.0,70.78108381408856
IWOA_Strict[no_lpsr],F32022,10,100000,30,0.0,0.0,0.0,0.0,0.0,0.0
IWOA_Strict[no_lpsr],F42022,10,100000,30,27.4,10.38765845972335,25.0,12.0,12.0,52.0
IWOA_Strict[no_lpsr],F52022,10,100000,30,0.024096958994713685,0.08570927881062856,0.0,0.0,0.0,0.4543240185909099
IWOA_Strict[no_lpsr],F62022,10,100000,30,0.6638109672397301,0.4437392127501745,0.4861533659250199,0.25674839567579966,0.23180213083924173,1.7013949058195976
IWOA_Strict[no_lpsr],F72022,10,100000,30,22.307446053408665,2.080146121015237,21.495203301048264,2.610821480272932,20.000115893757993,28.958643279549733
IWOA_Strict[no_lpsr],F82022,10,100000,30,21.044575867814228,4.077037627639676,21.584112427700575,1.6187265646525475,0.3469910472636002,25.334336492278453
IWOA_Strict[no_lpsr],F92022,10,100000,30,179.9090145609199,182.98895843692824,179.5472665772529,359.1911583550519,3.697482497955207e-07,365.433880610527
IWOA_Strict[no_nelder_mead],F102022,10,100000,30,1112.3570735490607,708.4274302050765,946.3879570174118,921.6807593973368,48.902102535681934,2705.509445584662
IWOA_Strict[no_nelder_mead],F112022,10,100000,30,6.125840858051864e-05,6.272677067565273e-05,3.440626778683509e-05,8.282116812097229e-05,3.1970880627341103e-06,0.00019918283896913636
IWOA_Strict[no_nelder_mead],F12022,10,100000,30,5.749216711592453e-07,9.4468282336281e-07,1.193426442114287e-07,5.922484263010119e-07,0.0,3.769498846395436e-06
IWOA_Strict[no_nelder_mead],F122022,10,100000,30,156.5854267831626,31.848685213051553,158.50306850320385,5.1802890568011435,31.893888950939527,265.8311803767874
IWOA_Strict[no_nelder_mead],F22022,10,100000,30,9.673250263721206,18.561765938712778,4.553263517692102,8.614086548704265,0.0014274263620563943,84.10057162761234
IWOA_Strict[no_nelder_mead],F32022,10,100000,30,0.0,0.0,0.0,0.0,0.0,0.0
IWOA_Strict[no_nelder_mead],F42022,10,100000,30,26.000000000000075,10.738265447807887,24.0,9.5,12.0,54.0
IWOA_Strict[no_nelder_mead],F52022,10,100000,30,0.13264477058580723,0.2738430494781535,0.04476467656041905,0.08952843893624163,0.0,1.3629721493269926
IWOA_Strict[no_nelder_mead],F62022,10,100000,30,0.5023798797518414,0.3305791024602393,0.43738490099144656,0.17576833769976474,0.20988971438191584,1.4779164336603117
IWOA_Strict[no_nelder_mead],F72022,10,100000,30,22.733279445135675,2.6300555189784194,21.976335031763824,3.4781164215994522,20.0000518861591,32.234986961652794
IWOA_Strict[no_nelder_mead],F82022,10,100000,30,21.17711596913482,0.687271928924271,21.185531478550274,0.9790856127601728,20.114312579962643,23.12224876871869
IWOA_Strict[no_nelder_mead],F92022,10,100000,30,144.83903345799294,180.4313916684808,0.00039704921073280275,360.2902484235335,1.986840015888447e-05,367.13681954089316
IWOA_Strict[no_qr],F102022,10,100000,30,1223.9234540341217,674.5713111781516,1288.585681427724,1111.0028660077974,144.23381587323047,2481.888774036025
IWOA_Strict[no_qr],F112022,10,100000,30,7.933302943759675e-07,5.454992714599895e-07,7.060061761876568e-07,8.49561160976009e-07,1.1236352293053642e-07,1.8305859157408122e-06
IWOA_Strict[no_qr],F12022,10,100000,30,0.0,0.0,0.0,0.0,0.0,0.0
IWOA_Strict[no_qr],F122022,10,100000,30,152.52259846221816,22.209723666836414,158.25336947396704,3.32960096218369,42.425976420977804,165.40942669002243
IWOA_Strict[no_qr],F22022,10,100000,30,12.169157740585044,20.181452218316238,8.916101927781312,4.929522815432961,0.0,70.78108381405565
IWOA_Strict[no_qr],F32022,10,100000,30,0.0,0.0,0.0,0.0,0.0,0.0
IWOA_Strict[no_qr],F42022,10,100000,30,53.6,19.95443084492333,52.0,25.0,14.0,86.0
IWOA_Strict[no_qr],F52022,10,100000,30,0.40203203116952485,0.4276097520617978,0.3166902597118906,0.6333805194236675,0.0,1.4525003061889947
IWOA_Strict[no_qr],F62022,10,100000,30,0.3798843116465908,0.10866965434460382,0.4078593000363071,0.10829850108405026,0.07517897166462717,0.4990900020598019
IWOA_Strict[no_qr],F72022,10,100000,30,28.77349148438826,11.866711451911266,24.229832965439755,9.329160611538327,20.000004695351663,63.56420441143837
IWOA_Strict[no_qr],F82022,10,100000,30,34.23402403069178,74.79398804249124,21.090826591519544,1.4802371085469304,0.8389536499721544,429.7070602243084
IWOA_Strict[no_qr],F92022,10,100000,30,230.31012345896116,178.92004776018464,359.0943447803593,359.0943420804116,6.191958163981326e-07,445.6054735939779
IWOA_Strict[no_restart],F102022,10,100000,30,621.4869864103529,579.5537706867955,325.24790004076226,846.7971142420357,92.67447456329364,2182.9609737399733
IWOA_Strict[no_restart],F112022,10,100000,30,1.3269085940916283,5.053816511419407,0.0,2.9659190659003798e-08,0.0,20.679044593196977
IWOA_Strict[no_restart],F12022,10,100000,30,0.0,0.0,0.0,0.0,0.0,0.0
IWOA_Strict[no_restart],F122022,10,100000,30,182.7302070530756,45.91755581462837,169.20098848651764,32.84481150489319,92.93502990267098,373.2349137093611
IWOA_Strict[no_restart],F22022,10,100000,30,5.268561495451257,12.967839352347955,0.0,8.916101927781312,0.0,70.7810838140557
IWOA_Strict[no_restart],F32022,10,100000,30,0.0,0.0,0.0,0.0,0.0,0.0
IWOA_Strict[no_restart],F42022,10,100000,30,30.466666666666665,9.594299073545898,28.0,7.5,16.0,62.0
IWOA_Strict[no_restart],F52022,10,100000,30,0.3772667955240119,0.3576982445349024,0.3614543849201368,0.4543240185907962,0.0,1.5420285566052598
IWOA_Strict[no_restart],F62022,10,100000,30,0.43543332348208424,0.3869477133832457,0.3571764590457178,0.1256103616393034,0.07787476509111002,2.0763775303541934
IWOA_Strict[no_restart],F72022,10,100000,30,23.69886076039598,3.9986475140413646,21.989913592178823,2.4848719687546463,20.499865509287474,36.41916260708149
IWOA_Strict[no_restart],F82022,10,100000,30,21.097379225668025,0.7509663455060218,21.005205138509382,1.0149054408801703,20.048458750000464,22.93607247321188
IWOA_Strict[no_restart],F92022,10,100000,30,256.8356114207024,195.93822292379485,359.09434478035973,359.0943447361974,0.0,709.2535230936583
WOA,F102022,10,100000,30,432.6052109935603,449.1080974460358,231.9166920710145,213.69098465152035,73.6738208975139,1896.1716893860728
WOA,F112022,10,100000,30,59.76043506193158,153.71513996269476,29.847137431039982,32.554973306018155,1.7462783967025644,864.4747477405272
WOA,F12022,10,100000,30,1110.5467094080834,1428.4615628559118,578.654431331689,1387.8723750325753,27.341396361195393,5238.350983208987
WOA,F122022,10,100000,30,210.9518872036034,48.53205598655231,203.4774548484595,59.428458941471945,133.70628804411945,342.25422726285024
WOA,F22022,10,100000,30,48.467966366007204,31.961423563448715,62.761728416950945,58.54790874254948,5.890079123247119,107.33536660119603
WOA,F32022,10,100000,30,0.003301600624160983,0.004216110003832087,0.0013444263666997358,0.0035734309232111627,6.55345670566021e-05,0.015284245138559527
WOA,F42022,10,100000,30,55.605137076829905,18.060527952898,54.918586439010085,24.49447488265153,26.00122582809786,104.00000000000011
WOA,F52022,10,100000,30,1.0115495804677115,0.7290510938974256,0.9847079809420052,0.6030477467861317,0.10790458061785557,2.9315418446504964
WOA,F62022,10,100000,30,264932.75266103924,826048.3886257532,56157.44344018725,40855.969713151964,9538.41267668547,4022263.389479516
WOA,F72022,10,100000,30,111.30922791063001,57.98343854794298,95.06219416800582,70.03243465276978,28.19197695830553,276.64208070279983
WOA,F82022,10,100000,30,781.433553013159,560.3633599119713,752.8318028828053,812.3018865572849,35.04798139662671,2076.162819184314
WOA,F92022,10,100000,30,375.3750926531377,165.54848639408436,412.89198150111247,87.91999944246504,9.506865803582059,711.3251361047969
